AGE,LEAVES_USED,LEAVES_REMAINING,RATINGS,PAST_EXP,TENURE,SEX_M,DESIGNATION_Associate,DESIGNATION_Director,DESIGNATION_Manager,DESIGNATION_Senior Analyst,DESIGNATION_Senior Manager,UNIT_IT,UNIT_Management,UNIT_Marketing,UNIT_Operations,UNIT_Web,SALARY
29.0,30.0,0.0,5.0,2.0,4.903490759753593,0,1,0,0,0,0,0,0,0,0,1,73397
22.0,24.0,6.0,4.0,0.0,3.378507871321013,0,0,0,0,0,0,0,0,0,0,0,48808
22.0,26.0,4.0,2.0,0.0,2.9130732375085557,1,0,0,0,0,0,1,0,0,0,0,47148
23.0,20.0,10.0,2.0,0.0,2.3819301848049284,1,0,0,0,0,0,0,0,0,1,0,43586
25.0,21.0,9.0,3.0,1.0,2.5817932922655715,0,0,0,0,1,0,0,0,0,0,0,60125
22.0,19.0,11.0,5.0,0.0,1.8015058179329226,1,0,0,0,0,0,0,0,0,1,0,46783
25.0,15.0,15.0,3.0,2.0,2.1218343600273784,1,0,0,0,0,0,0,1,0,0,0,48776
21.0,18.0,12.0,3.0,0.0,3.3155373032169746,0,0,0,0,0,0,0,0,0,1,0,45000
21.0,24.0,6.0,2.0,0.0,2.1218343600273784,0,0,0,0,0,0,0,0,0,0,0,44570
23.0,22.0,8.0,2.0,0.0,2.650239561943874,1,0,0,0,0,0,0,0,0,1,0,42722
23.0,26.0,4.0,2.0,0.0,2.976043805612594,1,0,0,0,0,0,0,1,0,0,0,41904
22.0,16.0,14.0,3.0,0.0,2.242299794661191,1,0,0,0,0,0,0,0,0,1,0,47667
25.0,19.0,11.0,3.0,1.0,3.4414784394250515,1,0,0,0,0,0,1,0,0,0,0,41308
25.0,25.0,5.0,3.0,0.0,2.088980150581793,1,0,0,0,1,0,1,0,0,0,0,50739
23.0,20.0,10.0,4.0,0.0,3.1211498973305956,0,0,0,0,0,0,1,0,0,0,0,46414
31.0,23.0,7.0,3.0,6.0,1.5633127994524298,0,1,0,0,0,0,0,0,0,0,0,88029
23.0,29.0,1.0,4.0,1.0,1.891854893908282,0,0,0,0,0,0,0,0,0,1,0,48969
35.0,29.0,1.0,3.0,11.0,3.5455167693360714,1,0,0,1,0,0,0,0,0,0,1,103289
28.0,26.0,4.0,5.0,4.0,2.2833675564681726,1,0,0,0,1,0,0,0,0,0,0,63156
22.0,22.0,8.0,5.0,0.0,3.1731690622861053,0,0,0,0,0,0,0,0,0,0,0,49444
29.0,25.0,5.0,5.0,6.0,2.8856947296372346,0,1,0,0,0,0,1,0,0,0,0,92774
22.0,28.0,2.0,4.0,0.0,1.9548254620123204,0,0,0,0,0,0,0,0,1,0,0,47990
25.0,21.0,9.0,3.0,3.0,1.9575633127994525,1,0,0,0,0,0,0,0,0,1,0,45534
25.0,19.0,11.0,3.0,0.0,3.868583162217659,1,0,0,0,1,0,0,0,1,0,0,52567
24.0,25.0,5.0,4.0,1.0,2.5900068446269677,1,0,0,0,0,0,0,0,0,0,1,42805
35.0,29.0,1.0,4.0,10.0,4.484599589322382,0,0,0,0,0,1,0,0,1,0,0,167525
22.0,21.0,9.0,3.0,0.0,3.4387405886379194,0,0,0,0,0,0,0,0,1,0,0,41262
21.0,21.0,9.0,3.0,0.0,3.359342915811088,1,0,0,0,0,0,0,0,0,0,0,46664
21.0,25.0,5.0,2.0,0.0,3.4962354551676933,1,0,0,0,0,0,0,0,0,0,1,48682
30.0,15.0,15.0,2.0,5.0,2.028747433264887,1,1,0,0,0,0,0,0,0,0,1,75507
25.0,16.0,14.0,2.0,1.0,3.055441478439425,1,0,0,0,0,0,0,0,0,0,0,40149
24.0,28.0,2.0,5.0,2.0,1.5331964407939767,1,0,0,0,0,0,0,0,0,1,0,46749
24.0,19.0,11.0,5.0,0.0,3.2197125256673513,0,0,0,0,0,0,0,1,0,0,0,46591
28.0,21.0,9.0,2.0,5.0,2.1464750171115674,0,0,0,0,1,0,0,0,0,0,0,65810
24.0,18.0,12.0,2.0,1.0,2.4202600958247777,1,0,0,0,0,0,0,0,1,0,0,46942
25.0,17.0,13.0,2.0,2.0,2.9568788501026693,1,0,0,0,1,0,0,1,0,0,0,65324
23.0,22.0,8.0,3.0,0.0,2.91854893908282,1,0,0,0,0,0,0,0,1,0,0,42465
25.0,15.0,15.0,4.0,2.0,2.617385352498289,1,0,0,0,0,0,0,0,0,0,0,42014
21.0,21.0,9.0,2.0,0.0,3.2005475701574264,1,0,0,0,0,0,0,0,1,0,0,42650
34.0,27.0,3.0,2.0,11.0,2.926762491444216,1,0,0,1,0,0,0,0,1,0,0,138812
24.0,25.0,5.0,5.0,2.0,1.8124572210814511,0,0,0,0,0,0,0,1,0,0,0,47782
21.0,19.0,11.0,5.0,0.0,2.0451745379876796,1,0,0,0,0,0,0,0,1,0,0,45042
27.0,22.0,8.0,2.0,4.0,1.8179329226557153,0,0,0,0,1,0,0,1,0,0,0,61390
25.0,17.0,13.0,4.0,0.0,3.143052703627652,0,0,0,0,1,0,0,0,0,0,1,62595
25.0,15.0,15.0,3.0,1.0,3.0965092402464065,0,0,0,0,0,0,0,0,0,1,0,47899
23.0,24.0,6.0,4.0,0.0,3.2114989733059547,1,0,0,0,0,0,0,0,1,0,0,43760
25.0,27.0,3.0,3.0,1.0,3.3648186173853527,1,0,0,0,0,0,0,0,1,0,0,41928
21.0,16.0,14.0,3.0,0.0,3.2580424366872007,0,0,0,0,0,0,0,1,0,0,0,41577
21.0,24.0,6.0,4.0,0.0,3.1485284052019167,1,0,0,0,0,0,0,0,0,0,1,47301
21.0,21.0,9.0,5.0,0.0,3.0088980150581794,1,0,0,0,0,0,0,0,0,0,0,47261
25.0,15.0,15.0,2.0,3.0,1.5003422313483916,0,0,0,0,0,0,1,0,0,0,0,46488
31.0,15.0,15.0,5.0,3.0,3.9479808350444903,0,1,0,0,0,0,0,1,0,0,0,88069
27.0,21.0,9.0,4.0,0.0,3.561943874058864,1,0,0,0,1,0,0,0,1,0,0,56430
25.0,29.0,1.0,2.0,3.0,1.6700889801505818,1,0,0,0,0,0,0,0,0,0,0,41853
24.0,18.0,12.0,2.0,0.0,3.433264887063655,0,0,0,0,0,0,1,0,0,0,0,48696
26.0,28.0,2.0,5.0,2.0,1.5824777549623545,0,0,0,0,1,0,0,0,0,0,0,58366
22.0,15.0,15.0,3.0,0.0,1.6372347707049966,0,0,0,0,0,0,0,0,0,0,0,43110
24.0,25.0,5.0,2.0,1.0,2.614647501711157,1,0,0,0,0,0,0,1,0,0,0,46064
22.0,16.0,14.0,5.0,0.0,1.4510609171800137,0,0,0,0,0,0,1,0,0,0,0,40572
25.0,25.0,5.0,3.0,2.0,2.193018480492813,0,0,0,0,0,0,0,0,1,0,0,47579
32.0,24.0,6.0,4.0,5.0,2.809034907597536,0,0,0,1,0,0,1,0,0,0,0,122535
28.0,19.0,11.0,4.0,6.0,1.434633812457221,0,1,0,0,0,0,0,0,0,0,0,91920
21.0,28.0,2.0,3.0,0.0,3.482546201232033,1,0,0,0,0,0,0,0,0,0,1,43357
22.0,27.0,3.0,2.0,0.0,1.6700889801505818,0,0,0,0,0,0,1,0,0,0,0,48789
25.0,23.0,7.0,3.0,3.0,1.9329226557152634,0,0,0,0,0,0,0,0,0,0,1,48957
22.0,15.0,15.0,5.0,0.0,2.0123203285420943,1,0,0,0,0,0,1,0,0,0,0,46741
22.0,18.0,12.0,5.0,0.0,2.2559890485968515,1,0,0,0,0,0,0,1,0,0,0,43671
22.0,30.0,0.0,5.0,0.0,3.482546201232033,0,0,0,0,0,0,0,0,1,0,0,45527
25.0,20.0,10.0,4.0,2.0,2.631074606433949,0,0,0,0,0,0,0,0,0,0,0,41785
25.0,22.0,8.0,5.0,0.0,3.14031485284052,1,0,0,0,1,0,0,0,1,0,0,51377
25.0,20.0,10.0,4.0,0.0,1.9274469541409993,1,0,0,0,1,0,1,0,0,0,0,67014
23.0,29.0,1.0,4.0,1.0,1.9739904175222451,0,0,0,0,0,0,0,0,0,0,1,48602
23.0,15.0,15.0,4.0,1.0,1.949349760438056,1,0,0,0,0,0,0,0,0,0,0,42237
21.0,29.0,1.0,5.0,0.0,2.6611909650924024,0,0,0,0,0,0,0,0,0,1,0,44412
21.0,20.0,10.0,4.0,0.0,2.7980835044490076,1,0,0,0,0,0,0,0,1,0,0,48427
24.0,15.0,15.0,5.0,1.0,2.507871321013005,0,0,0,0,0,0,0,0,0,1,0,48222
28.0,25.0,5.0,2.0,2.0,4.848733744010952,0,1,0,0,0,0,0,0,0,0,1,96198
27.0,15.0,15.0,3.0,0.0,4.188911704312115,0,0,0,0,1,0,0,0,1,0,0,59877
23.0,29.0,1.0,4.0,0.0,2.086242299794661,1,0,0,0,0,0,0,1,0,0,0,48443
25.0,25.0,5.0,5.0,2.0,2.2751540041067764,0,0,0,0,0,0,0,0,0,0,0,44448
21.0,17.0,13.0,3.0,0.0,3.249828884325804,0,0,0,0,0,0,0,0,1,0,0,45105
22.0,16.0,14.0,4.0,0.0,1.5523613963039014,1,0,0,0,0,0,0,0,0,0,1,48781
21.0,28.0,2.0,3.0,0.0,2.4476386036960984,0,0,0,0,0,0,0,1,0,0,0,40816
22.0,23.0,7.0,4.0,0.0,2.1519507186858315,1,0,0,0,0,0,0,0,1,0,0,45545
23.0,17.0,13.0,2.0,1.0,1.6372347707049966,0,0,0,0,0,0,0,0,1,0,0,41636
24.0,29.0,1.0,3.0,2.0,1.6427104722792607,1,0,0,0,0,0,0,0,1,0,0,48222
24.0,28.0,2.0,3.0,2.0,1.8699520876112252,0,0,0,0,0,0,0,0,0,0,0,44946
24.0,21.0,9.0,4.0,1.0,2.3874058863791925,0,0,0,0,0,0,0,1,0,0,0,40043
22.0,23.0,7.0,4.0,0.0,2.9130732375085557,0,0,0,0,0,0,1,0,0,0,0,44739
23.0,21.0,9.0,2.0,0.0,3.2197125256673513,0,0,0,0,0,0,0,0,0,0,1,43900
31.0,24.0,6.0,2.0,6.0,2.299794661190965,0,1,0,0,0,0,0,0,1,0,0,91316
25.0,30.0,0.0,4.0,0.0,2.461327857631759,1,0,0,0,1,0,0,0,1,0,0,55885
21.0,20.0,10.0,5.0,0.0,3.247091033538672,1,0,0,0,0,0,1,0,0,0,0,43185
21.0,25.0,5.0,2.0,0.0,2.2532511978097194,0,0,0,0,0,0,0,1,0,0,0,42327
24.0,15.0,15.0,2.0,0.0,3.3374401095140316,0,0,0,0,0,0,0,0,0,1,0,46127
27.0,30.0,0.0,3.0,1.0,1.9712525667351128,0,0,0,0,1,0,0,0,0,1,0,57497
22.0,26.0,4.0,4.0,0.0,3.1293634496919918,1,0,0,0,0,0,0,0,1,0,0,41354
21.0,23.0,7.0,2.0,0.0,1.4537987679671458,1,0,0,0,0,0,0,1,0,0,0,42476
25.0,28.0,2.0,5.0,2.0,1.7248459958932238,0,0,0,0,1,0,0,0,0,0,0,58773
24.0,30.0,0.0,5.0,1.0,2.2806297056810405,1,0,0,0,0,0,1,0,0,0,0,46935
22.0,21.0,9.0,2.0,0.0,1.6344969199178645,0,0,0,0,0,0,1,0,0,0,0,47013
24.0,24.0,6.0,3.0,2.0,1.7248459958932238,1,0,0,0,0,0,0,0,1,0,0,48410
24.0,23.0,7.0,4.0,1.0,2.3874058863791925,1,0,0,0,0,0,0,0,0,1,0,44406
24.0,17.0,13.0,4.0,1.0,2.5051334702258727,1,0,0,0,0,0,0,0,1,0,0,41196
28.0,26.0,4.0,5.0,5.0,2.0342231348391513,0,0,0,0,1,0,0,0,0,1,0,68884
22.0,19.0,11.0,2.0,0.0,1.6618754277891854,1,0,0,0,0,0,0,0,0,0,1,41593
24.0,30.0,0.0,3.0,1.0,2.193018480492813,0,0,0,0,0,0,1,0,0,0,0,44649
23.0,28.0,2.0,2.0,1.0,1.593429158110883,0,0,0,0,0,0,0,0,0,1,0,48672
29.0,26.0,4.0,5.0,0.0,5.171800136892539,1,1,0,0,0,0,0,0,0,0,1,99521
24.0,29.0,1.0,2.0,0.0,3.2826830937713893,1,0,0,0,0,0,0,0,1,0,0,45631
24.0,15.0,15.0,3.0,1.0,2.3956194387405887,1,0,0,0,0,0,0,0,1,0,0,40570
24.0,26.0,4.0,4.0,2.0,1.7659137577002053,0,0,0,0,0,0,0,0,0,1,0,45002
24.0,28.0,2.0,2.0,0.0,3.4442162902121836,0,0,0,0,0,0,0,0,0,0,1,41045
22.0,23.0,7.0,2.0,0.0,1.78507871321013,0,0,0,0,0,0,0,0,0,1,0,44694
25.0,19.0,11.0,2.0,2.0,2.537987679671458,1,0,0,0,0,0,0,0,0,1,0,41135
29.0,26.0,4.0,5.0,1.0,3.7234770704996576,0,1,0,0,0,0,0,0,0,1,0,89965
24.0,18.0,12.0,2.0,2.0,1.9164955509924708,1,0,0,0,0,0,1,0,0,0,0,46935
22.0,22.0,8.0,3.0,0.0,3.1485284052019167,0,0,0,0,0,0,0,0,0,0,0,42322
23.0,28.0,2.0,4.0,0.0,2.1409993155373033,1,0,0,0,0,0,0,0,0,1,0,41277
24.0,29.0,1.0,3.0,1.0,2.926762491444216,1,0,0,0,0,0,0,0,0,1,0,45321
30.0,16.0,14.0,3.0,3.0,4.164271047227926,0,1,0,0,0,0,1,0,0,0,0,78202
25.0,15.0,15.0,5.0,0.0,3.975359342915811,0,0,0,0,1,0,1,0,0,0,0,50680
28.0,28.0,2.0,4.0,2.0,2.0752908966461328,0,1,0,0,0,0,0,0,1,0,0,88281
32.0,21.0,9.0,4.0,6.0,4.405201916495551,0,1,0,0,0,0,1,0,0,0,0,91767
22.0,19.0,11.0,4.0,0.0,2.836413415468857,1,0,0,0,0,0,0,0,1,0,0,49235
21.0,28.0,2.0,2.0,0.0,2.403832991101985,0,0,0,0,0,0,0,0,0,0,1,44956
21.0,22.0,8.0,2.0,0.0,1.8316221765913758,0,0,0,0,0,0,0,0,0,0,1,40381
22.0,25.0,5.0,4.0,0.0,3.025325119780972,1,0,0,0,0,0,0,0,0,1,0,43356
24.0,26.0,4.0,3.0,1.0,2.1765913757700206,1,0,0,0,0,0,0,0,0,1,0,42797
23.0,29.0,1.0,5.0,0.0,2.7953456536618755,1,0,0,0,0,0,0,0,0,0,1,40787
22.0,26.0,4.0,5.0,0.0,2.1656399726214923,0,0,0,0,0,0,1,0,0,0,0,41144
45.0,15.0,15.0,2.0,23.0,1.5633127994524298,1,0,1,0,0,0,1,0,0,0,0,253284
22.0,15.0,15.0,3.0,0.0,2.973305954825462,0,0,0,0,0,0,1,0,0,0,0,48177
36.0,26.0,4.0,4.0,10.0,3.9397672826830936,0,0,0,0,0,1,0,0,0,0,0,195985
28.0,28.0,2.0,4.0,3.0,1.5496235455167693,0,0,0,0,1,0,0,0,0,0,0,61647
21.0,23.0,7.0,3.0,0.0,1.8261464750171115,0,0,0,0,0,0,0,0,0,1,0,48886
27.0,19.0,11.0,3.0,4.0,2.0725530458590007,1,0,0,0,1,0,0,0,0,0,1,69301
36.0,22.0,8.0,3.0,10.0,3.184120465434634,1,0,0,0,0,1,1,0,0,0,0,171056
25.0,25.0,5.0,2.0,2.0,2.21492128678987,1,0,0,0,0,0,0,0,1,0,0,45461
21.0,23.0,7.0,3.0,0.0,3.047227926078029,1,0,0,0,0,0,0,1,0,0,0,48056
28.0,19.0,11.0,4.0,4.0,3.594798083504449,0,0,0,0,1,0,0,0,0,0,0,56518
24.0,20.0,10.0,2.0,1.0,2.3928815879534566,1,0,0,0,0,0,1,0,0,0,0,45754
32.0,29.0,1.0,3.0,3.0,4.002737850787132,1,1,0,0,0,0,1,0,0,0,0,75024
26.0,29.0,1.0,3.0,1.0,1.834360027378508,1,0,0,0,1,0,1,0,0,0,0,61311
25.0,19.0,11.0,3.0,3.0,1.9356605065023955,0,0,0,0,0,0,0,0,0,0,1,46808
24.0,24.0,6.0,4.0,2.0,1.8042436687200547,1,0,0,0,0,0,0,0,0,1,0,49217
29.0,19.0,11.0,2.0,1.0,4.336755646817249,1,1,0,0,0,0,0,0,0,0,1,85391
26.0,20.0,10.0,5.0,2.0,3.7262149212867897,1,0,0,0,1,0,0,0,1,0,0,53390
24.0,27.0,3.0,5.0,1.0,2.4777549623545516,1,0,0,0,0,0,0,0,1,0,0,49689
29.0,26.0,4.0,4.0,3.0,2.001368925393566,1,1,0,0,0,0,0,0,0,1,0,93279
22.0,16.0,14.0,2.0,0.0,2.3381245722108144,0,0,0,0,0,0,1,0,0,0,0,42519
21.0,23.0,7.0,3.0,0.0,1.538672142368241,1,0,0,0,0,0,0,1,0,0,0,46026
23.0,25.0,5.0,4.0,0.0,3.049965776865161,1,0,0,0,0,0,0,0,1,0,0,40086
35.0,25.0,5.0,5.0,10.0,3.9644079397672827,1,0,0,1,0,0,0,1,0,0,0,111599
22.0,19.0,11.0,2.0,0.0,1.949349760438056,1,0,0,0,0,0,0,1,0,0,0,42475
25.0,15.0,15.0,3.0,2.0,2.809034907597536,1,0,0,0,0,0,1,0,0,0,0,44182
22.0,17.0,13.0,4.0,0.0,3.156741957563313,1,0,0,0,0,0,0,0,0,0,1,48198
25.0,16.0,14.0,3.0,3.0,1.434633812457221,0,0,0,0,0,0,0,0,0,0,0,40288
22.0,28.0,2.0,4.0,0.0,2.0314852840520192,1,0,0,0,0,0,1,0,0,0,0,46310
35.0,19.0,11.0,4.0,6.0,5.155373032169747,0,0,0,0,0,1,0,0,0,1,0,153111
22.0,20.0,10.0,4.0,0.0,2.291581108829569,0,0,0,0,0,0,0,0,0,1,0,48802
23.0,17.0,13.0,5.0,0.0,2.3846680355920604,0,0,0,0,0,0,0,1,0,0,0,44412
25.0,24.0,6.0,3.0,2.0,2.2039698836413417,0,0,0,0,0,0,0,0,0,0,1,40361
24.0,24.0,6.0,4.0,0.0,3.3648186173853527,0,0,0,0,0,0,0,0,0,0,1,49901
23.0,26.0,4.0,2.0,0.0,2.839151266255989,1,0,0,0,0,0,1,0,0,0,0,40567
23.0,26.0,4.0,5.0,0.0,2.9130732375085557,1,0,0,0,0,0,0,0,1,0,0,47558
23.0,25.0,5.0,5.0,0.0,2.4722792607802875,0,0,0,0,0,0,1,0,0,0,0,49141
28.0,30.0,0.0,5.0,3.0,2.8993839835728954,0,0,0,0,1,0,0,0,1,0,0,52690
23.0,25.0,5.0,3.0,0.0,2.6338124572210813,0,0,0,0,0,0,0,0,0,0,1,44469
32.0,26.0,4.0,4.0,2.0,5.295003422313484,1,0,0,1,0,0,0,0,0,1,0,104916
30.0,27.0,3.0,5.0,3.0,2.198494182067077,1,1,0,0,0,0,1,0,0,0,0,71873
29.0,21.0,9.0,4.0,5.0,3.1129363449691994,1,1,0,0,0,0,0,1,0,0,0,97946
24.0,27.0,3.0,2.0,1.0,2.2751540041067764,1,0,0,0,0,0,0,1,0,0,0,45329
23.0,15.0,15.0,5.0,1.0,1.8151950718685832,1,0,0,0,0,0,0,0,0,1,0,44538
25.0,19.0,11.0,3.0,2.0,2.943189596167009,0,0,0,0,0,0,0,0,0,0,0,41147
22.0,23.0,7.0,4.0,0.0,2.811772758384668,0,0,0,0,0,0,0,0,0,0,0,44305
21.0,19.0,11.0,2.0,0.0,2.0424366872005475,0,0,0,0,0,0,0,0,0,1,0,46550
23.0,25.0,5.0,2.0,1.0,1.702943189596167,1,0,0,0,0,0,0,0,0,0,0,41404
23.0,18.0,12.0,3.0,0.0,2.707734428473648,0,0,0,0,0,0,0,0,1,0,0,45460
28.0,16.0,14.0,2.0,3.0,3.02258726899384,1,1,0,0,0,0,0,0,1,0,0,78615
26.0,16.0,14.0,5.0,1.0,2.5051334702258727,1,0,0,0,1,0,0,0,0,0,0,60520
22.0,19.0,11.0,5.0,0.0,1.9575633127994525,0,0,0,0,0,0,0,1,0,0,0,47519
23.0,21.0,9.0,3.0,0.0,2.3874058863791925,1,0,0,0,0,0,0,0,0,0,1,43482
22.0,19.0,11.0,5.0,0.0,3.2087611225188226,0,0,0,0,0,0,0,0,1,0,0,40403
32.0,17.0,13.0,4.0,6.0,4.629705681040384,0,0,0,1,0,0,1,0,0,0,0,144332
21.0,20.0,10.0,3.0,0.0,3.2197125256673513,0,0,0,0,0,0,0,0,1,0,0,43740
24.0,15.0,15.0,3.0,0.0,3.164955509924709,0,0,0,0,0,0,0,0,0,0,1,43429
22.0,16.0,14.0,4.0,0.0,2.3545516769336072,0,0,0,0,0,0,1,0,0,0,0,48007
23.0,30.0,0.0,2.0,0.0,3.266255989048597,1,0,0,0,0,0,0,0,1,0,0,42992
28.0,27.0,3.0,3.0,0.0,4.172484599589322,1,1,0,0,0,0,0,0,0,0,0,72328
21.0,22.0,8.0,2.0,0.0,3.1129363449691994,0,0,0,0,0,0,0,0,1,0,0,43835
24.0,19.0,11.0,2.0,0.0,3.4195756331279945,0,0,0,0,0,0,0,1,0,0,0,41500
25.0,25.0,5.0,3.0,0.0,1.5277207392197125,1,0,0,0,1,0,0,0,0,1,0,57488
23.0,16.0,14.0,2.0,1.0,1.78507871321013,0,0,0,0,0,0,1,0,0,0,0,47571
23.0,17.0,13.0,5.0,1.0,1.88911704312115,1,0,0,0,0,0,1,0,0,0,0,40240
25.0,16.0,14.0,3.0,1.0,3.3100616016427105,1,0,0,0,0,0,0,0,1,0,0,41546
28.0,29.0,1.0,2.0,0.0,4.906228610540725,0,1,0,0,0,0,0,0,0,0,1,84967
23.0,16.0,14.0,3.0,1.0,1.6125941136208077,0,0,0,0,0,0,0,0,1,0,0,48892
21.0,26.0,4.0,5.0,0.0,3.238877481177276,0,0,0,0,0,0,0,0,0,0,1,46734
25.0,23.0,7.0,4.0,2.0,2.513347022587269,1,0,0,0,1,0,0,0,0,1,0,64232
25.0,23.0,7.0,5.0,0.0,2.9842573579739904,0,0,0,0,1,0,1,0,0,0,0,50605
22.0,29.0,1.0,4.0,0.0,3.14031485284052,1,0,0,0,0,0,0,0,0,0,0,45515
21.0,27.0,3.0,2.0,0.0,1.5359342915811087,1,0,0,0,0,0,0,0,1,0,0,48626
35.0,19.0,11.0,5.0,9.0,5.363449691991787,0,0,0,0,0,1,1,0,0,0,0,162639
22.0,18.0,12.0,2.0,0.0,2.431211498973306,1,0,0,0,0,0,0,0,0,0,0,46471
24.0,18.0,12.0,2.0,2.0,1.5359342915811087,1,0,0,0,0,0,1,0,0,0,0,46265
25.0,29.0,1.0,5.0,2.0,2.113620807665982,1,0,0,0,0,0,0,0,0,0,1,44273
22.0,27.0,3.0,2.0,0.0,2.269678302532512,1,0,0,0,0,0,1,0,0,0,0,44887
23.0,28.0,2.0,4.0,0.0,3.0882956878850103,0,0,0,0,0,0,0,0,1,0,0,47667
25.0,18.0,12.0,5.0,3.0,1.4674880219028064,1,0,0,0,0,0,0,0,0,0,1,45485
39.0,17.0,13.0,2.0,14.0,1.4510609171800137,0,0,0,0,0,1,0,0,0,0,1,177412
22.0,19.0,11.0,2.0,0.0,1.7796030116358659,1,0,0,0,0,0,0,0,0,0,1,44762
21.0,16.0,14.0,4.0,0.0,2.028747433264887,1,0,0,0,0,0,0,0,0,0,1,43624
25.0,16.0,14.0,4.0,1.0,2.3682409308692676,1,0,0,0,1,0,1,0,0,0,0,68785
21.0,30.0,0.0,3.0,0.0,3.028062970568104,0,0,0,0,0,0,0,0,0,0,0,43932
24.0,26.0,4.0,5.0,1.0,2.5598904859685145,0,0,0,0,0,0,0,0,0,0,1,47308
25.0,20.0,10.0,3.0,2.0,2.674880219028063,0,0,0,0,0,0,0,0,1,0,0,49631
24.0,25.0,5.0,2.0,0.0,3.1211498973305956,0,0,0,0,0,0,1,0,0,0,0,44424
39.0,22.0,8.0,5.0,10.0,4.687200547570157,0,0,0,0,0,1,0,1,0,0,0,197246
21.0,21.0,9.0,5.0,0.0,3.3867214236824092,1,0,0,0,0,0,0,0,0,0,1,41743
28.0,20.0,10.0,4.0,4.0,1.6865160848733745,0,1,0,0,0,0,0,1,0,0,0,71816
40.0,28.0,2.0,5.0,12.0,5.327857631759069,0,0,1,0,0,0,0,0,0,0,0,319407
25.0,20.0,10.0,4.0,2.0,2.6119096509240247,1,0,0,0,0,0,0,0,0,1,0,45555
25.0,29.0,1.0,2.0,2.0,2.294318959616701,1,0,0,0,0,0,0,0,0,0,0,40214
25.0,15.0,15.0,3.0,2.0,2.346338124572211,1,0,0,0,0,0,0,0,0,0,0,43259
21.0,17.0,13.0,3.0,0.0,2.568104038329911,0,0,0,0,0,0,0,0,1,0,0,46839
39.0,24.0,6.0,5.0,13.0,5.637234770704997,0,0,1,0,0,0,0,0,0,0,1,213987
21.0,25.0,5.0,5.0,0.0,2.209445585215606,1,0,0,0,0,0,1,0,0,0,0,47669
23.0,15.0,15.0,3.0,0.0,2.9869952087611225,0,0,0,0,0,0,0,0,0,0,1,47755
23.0,29.0,1.0,3.0,0.0,2.3381245722108144,1,0,0,0,0,0,0,0,0,0,1,45323
23.0,15.0,15.0,3.0,0.0,2.6967830253251197,1,0,0,0,0,0,0,0,1,0,0,47847
24.0,17.0,13.0,4.0,0.0,3.028062970568104,0,0,0,0,0,0,0,0,0,0,1,41610
22.0,21.0,9.0,5.0,0.0,1.9739904175222451,1,0,0,0,0,0,0,0,1,0,0,40384
25.0,25.0,5.0,3.0,2.0,2.1245722108145104,0,0,0,0,0,0,0,0,0,0,1,47343
25.0,23.0,7.0,3.0,1.0,3.1047227926078027,0,0,0,0,0,0,0,1,0,0,0,43162
24.0,27.0,3.0,3.0,1.0,2.647501711156742,0,0,0,0,0,0,0,0,0,0,0,46823
25.0,21.0,9.0,2.0,2.0,2.7104722792607805,1,0,0,0,0,0,0,0,1,0,0,45818
22.0,22.0,8.0,5.0,0.0,1.834360027378508,1,0,0,0,0,0,0,1,0,0,0,45179
24.0,22.0,8.0,3.0,1.0,2.0944558521560577,1,0,0,0,0,0,0,0,0,0,1,41396
21.0,28.0,2.0,4.0,0.0,2.3134839151266258,1,0,0,0,0,0,0,1,0,0,0,44718
21.0,15.0,15.0,4.0,0.0,1.648186173853525,1,0,0,0,0,0,0,0,0,0,1,44602
23.0,20.0,10.0,2.0,1.0,1.7084188911704312,1,0,0,0,0,0,0,0,1,0,0,40300
28.0,17.0,13.0,3.0,5.0,1.8809034907597535,1,0,0,0,1,0,0,0,1,0,0,65566
28.0,21.0,9.0,5.0,2.0,2.439425051334702,1,0,0,0,1,0,0,1,0,0,0,68079
28.0,24.0,6.0,4.0,6.0,1.842573579739904,1,1,0,0,0,0,0,1,0,0,0,79118
21.0,29.0,1.0,4.0,0.0,3.3155373032169746,1,0,0,0,0,0,0,0,1,0,0,46116
25.0,19.0,11.0,5.0,2.0,1.9822039698836413,0,0,0,0,0,0,0,1,0,0,0,45298
22.0,26.0,4.0,2.0,0.0,2.595482546201232,1,0,0,0,0,0,0,0,0,0,0,45108
25.0,26.0,4.0,3.0,1.0,3.266255989048597,0,0,0,0,0,0,0,1,0,0,0,46781
22.0,29.0,1.0,5.0,0.0,3.3949349760438055,1,0,0,0,0,0,0,0,0,0,0,47146
22.0,30.0,0.0,2.0,0.0,2.9787816563997263,0,0,0,0,0,0,0,0,1,0,0,45147
32.0,28.0,2.0,3.0,8.0,2.4941820670773445,0,1,0,0,0,0,0,0,1,0,0,99098
23.0,26.0,4.0,4.0,0.0,2.617385352498289,0,0,0,0,0,0,0,0,0,1,0,48887
27.0,26.0,4.0,2.0,1.0,2.7186858316221767,0,0,0,0,1,0,0,0,0,0,0,53339
40.0,25.0,5.0,4.0,15.0,2.6694045174537986,0,0,1,0,0,0,0,0,1,0,0,225412
23.0,18.0,12.0,5.0,1.0,1.8754277891854894,1,0,0,0,0,0,0,0,0,0,1,49873
23.0,15.0,15.0,3.0,0.0,2.6995208761122518,1,0,0,0,0,0,0,1,0,0,0,48739
25.0,25.0,5.0,4.0,3.0,1.7221081451060918,1,0,0,0,1,0,0,0,0,0,0,69421
